sample_index,pred_class,h8_ppm,deployment_risk_full,qc_decision,auto_output_ppm,qc_workpoint,selected_profile,filename,repeat_id
1219,2,119.41014568427428,0.6729166666666667,accept,119.41014568427428,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R2.txt,2
1220,2,62.21143561927413,0.6666666666666666,accept,62.21143561927413,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R1.txt,1
1221,0,42.3537471059182,0.4437499999999999,accept,42.3537471059182,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R2.txt,2
1222,1,212.32569237016628,0.5958333333333332,accept,212.32569237016628,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
1223,2,41.44943335763881,0.61875,accept,41.44943335763881,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
1224,3,57.16284192811398,0.1416666666666667,accept,57.16284192811398,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R2.txt,2
1225,3,173.8264486159493,0.25625000000000003,accept,173.8264486159493,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R1.txt,1
1226,0,84.64584624785101,0.50625,accept,84.64584624785101,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R1.txt,1
1227,0,106.68100689262451,0.6041666666666666,accept,106.68100689262451,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R2.txt,2
1228,0,50.42677622244106,0.4458333333333333,accept,50.42677622244106,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R2.txt,2
1229,1,207.98948570400967,0.7333333333333334,accept,207.98948570400967,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R2.txt,2
1230,2,15.382522111906113,0.6770833333333334,accept,15.382522111906113,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R2.txt,2
1231,3,105.41948480446901,0.25625,accept,105.41948480446901,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R1.txt,1
1232,2,46.9542577879233,0.6625,accept,46.9542577879233,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
1233,3,173.57093046727732,0.19375,accept,173.57093046727732,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R2.txt,2
1234,2,64.71958434806433,0.6854166666666667,accept,64.71958434806433,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R2.txt,2
1235,0,27.722559230009175,0.5499999999999999,accept,27.722559230009175,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R2.txt,2
1236,2,125.0,0.6124999999999999,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R1.txt,1
1237,1,172.5681694871668,0.6541666666666667,accept,172.5681694871668,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
1238,3,36.2354285761288,0.19375,accept,36.2354285761288,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
1239,3,36.52591033971491,0.21666666666666667,accept,36.52591033971491,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
1240,0,122.61802422998346,0.5145833333333333,accept,122.61802422998346,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R1.txt,1
1241,3,246.5363035399702,0.1708333333333333,accept,246.5363035399702,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R2.txt,2
1242,2,114.16531133766071,0.6833333333333332,accept,114.16531133766071,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R2.txt,2
1243,3,174.79908724589825,0.24583333333333335,accept,174.79908724589825,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R1.txt,1
1244,1,190.38884614723662,0.6229166666666667,accept,190.38884614723662,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R2.txt,2
1245,2,63.667539118370456,0.6958333333333333,accept,63.667539118370456,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R2.txt,2
1246,2,94.1287784157131,0.7020833333333334,accept,94.1287784157131,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R2.txt,2
1247,1,153.1607296766772,0.7833333333333333,accept,153.1607296766772,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R1.txt,1
1248,1,79.66172101764555,0.5729166666666666,accept,79.66172101764555,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R2.txt,2
1249,1,99.62267005322533,0.5583333333333333,accept,99.62267005322533,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R1.txt,1
1250,1,193.0202306602725,0.7374999999999999,accept,193.0202306602725,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
1251,2,125.0,0.6770833333333334,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R1.txt,1
1252,1,168.15951824927723,0.7604166666666666,accept,168.15951824927723,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R2.txt,2
1253,0,87.21950929153066,0.4083333333333334,accept,87.21950929153066,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R2.txt,2
1254,1,65.28335182656014,0.6208333333333333,accept,65.28335182656014,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R2.txt,2
1255,0,87.52646555348102,0.3791666666666667,accept,87.52646555348102,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R1.txt,1
1256,3,47.36632190794417,0.225,accept,47.36632190794417,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R1.txt,1
1257,3,100.0334992894148,0.11666666666666665,accept,100.0334992894148,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R2.txt,2
1258,0,50.06577682373815,0.4875,accept,50.06577682373815,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R2.txt,2
1259,0,39.569252392391704,0.45416666666666666,accept,39.569252392391704,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R1.txt,1
1260,0,12.5,0.3645833333333333,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
1261,3,25.0,0.12708333333333333,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R1.txt,1
1262,3,41.883811676549854,0.13541666666666666,accept,41.883811676549854,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R2.txt,2
1263,1,168.7105165854817,0.6,accept,168.7105165854817,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R2.txt,2
1264,2,57.3150642882305,0.6416666666666666,accept,57.3150642882305,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R1.txt,1
1265,1,250.0,0.7229166666666668,accept,250.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R1.txt,1
1266,0,64.63913072726976,0.40416666666666673,accept,64.63913072726976,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
1267,1,25.0,0.5812499999999999,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
1268,1,186.24410261979565,0.5083333333333333,accept,186.24410261979565,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R2.txt,2
1269,0,26.278830728538274,0.5187499999999999,accept,26.278830728538274,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R1.txt,1
1270,0,64.19540549863991,0.5229166666666667,accept,64.19540549863991,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
1271,1,60.39167200420694,0.5833333333333334,accept,60.39167200420694,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R1.txt,1
1272,0,94.73075374338411,0.5770833333333334,accept,94.73075374338411,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R1.txt,1
1273,0,118.22768692928904,0.42291666666666666,accept,118.22768692928904,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R2.txt,2
1274,1,233.6663681063581,0.7000000000000001,accept,233.6663681063581,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R1.txt,1
1275,2,99.51689162435991,0.6333333333333333,accept,99.51689162435991,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R1.txt,1
1276,2,27.84169436451583,0.7416666666666667,accept,27.84169436451583,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R2.txt,2
1277,2,93.38676995188257,0.7041666666666666,accept,93.38676995188257,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R2.txt,2
1278,3,155.54200069874668,0.1625,accept,155.54200069874668,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
1279,1,240.79948617708953,0.7416666666666667,accept,240.79948617708953,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R1.txt,1
1280,2,116.16509359368956,0.6687500000000001,accept,116.16509359368956,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R1.txt,1
1281,1,63.61297596312521,0.65625,accept,63.61297596312521,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R1.txt,1
1282,2,92.6880005428718,0.68125,accept,92.6880005428718,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R1.txt,1
1283,1,183.33519660718378,0.5729166666666666,accept,183.33519660718378,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
1284,1,169.7192127679456,0.5541666666666667,accept,169.7192127679456,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
1285,3,152.0373736407573,0.23958333333333334,accept,152.0373736407573,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
1286,3,176.60478354582403,0.21041666666666667,accept,176.60478354582403,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R1.txt,1
1287,3,224.7363649664002,0.22916666666666666,accept,224.7363649664002,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R2.txt,2
1288,2,50.655313863431275,0.6541666666666667,accept,50.655313863431275,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R2.txt,2
1289,1,44.066702616671925,0.625,accept,44.066702616671925,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R2.txt,2
1290,0,66.06166077910973,0.4875,accept,66.06166077910973,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R2.txt,2
1291,2,24.3275399723002,0.6520833333333333,accept,24.3275399723002,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R1.txt,1
1292,3,189.95372945885686,0.31666666666666665,accept,189.95372945885686,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R2.txt,2
1293,1,223.14537011004674,0.6583333333333333,accept,223.14537011004674,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
1294,3,132.38621278366597,0.2875,accept,132.38621278366597,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R1.txt,1
1295,2,117.40020797268073,0.6895833333333333,accept,117.40020797268073,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R2.txt,2
1296,2,95.79358661709944,0.7895833333333333,accept,95.79358661709944,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R2.txt,2
1297,0,106.01534715460458,0.5104166666666666,accept,106.01534715460458,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
1298,1,40.180869799731965,0.6479166666666667,accept,40.180869799731965,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R1.txt,1
1299,3,148.87373432081233,0.17916666666666667,accept,148.87373432081233,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R1.txt,1
1300,0,93.66150916631403,0.525,accept,93.66150916631403,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R2.txt,2
1301,2,85.93919308071771,0.6020833333333333,accept,85.93919308071771,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
1302,3,149.03042244973193,0.19375,accept,149.03042244973193,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
1303,2,33.5524062498142,0.7020833333333333,accept,33.5524062498142,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R2.txt,2
1304,1,250.0,0.8416666666666667,review,,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R2.txt,2
1305,1,30.317900476171268,0.8666666666666667,review,,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R1.txt,1
1306,3,216.33957785955732,0.48333333333333334,accept,216.33957785955732,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R1.txt,1
1307,0,74.97902281741894,0.42291666666666666,accept,74.97902281741894,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R1.txt,1
1308,0,68.03549361465599,0.4604166666666667,accept,68.03549361465599,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
1309,2,75.403475317485,0.7000000000000001,accept,75.403475317485,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
1310,3,83.83469999408481,0.19375,accept,83.83469999408481,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R2.txt,2
1311,0,67.68032274021975,0.6520833333333333,accept,67.68032274021975,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R2.txt,2
1312,0,49.58596941603464,0.41875,accept,49.58596941603464,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R2.txt,2
1313,0,97.12730524882055,0.5125000000000001,accept,97.12730524882055,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R2.txt,2
1314,2,47.780401580916674,0.7104166666666667,accept,47.780401580916674,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R2.txt,2
1315,1,159.8078054173576,0.5145833333333333,accept,159.8078054173576,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R1.txt,1
1316,3,129.7052180504773,0.22083333333333335,accept,129.7052180504773,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R2.txt,2
1317,2,61.279074543998846,0.61875,accept,61.279074543998846,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R2.txt,2
1318,3,250.0,0.45208333333333334,accept,250.0,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R1.txt,1
1319,0,108.4750672435743,0.5187499999999999,accept,108.4750672435743,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
1320,2,50.08883978253698,0.6041666666666666,accept,50.08883978253698,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R2.txt,2
1321,2,102.5090349698429,0.6333333333333333,accept,102.5090349698429,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R2.txt,2
1322,1,115.692507388434,0.6270833333333333,accept,115.692507388434,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R1.txt,1
1323,1,177.14839595833783,0.5958333333333333,accept,177.14839595833783,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R2.txt,2
1324,1,219.47289471235516,0.74375,accept,219.47289471235516,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R2.txt,2
1325,2,14.997942264522393,0.6958333333333334,accept,14.997942264522393,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R1.txt,1
1326,0,91.14054113689558,0.4166666666666667,accept,91.14054113689558,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R1.txt,1
1327,1,156.07457015092746,0.6708333333333334,accept,156.07457015092746,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
1328,0,75.3940360213708,0.4291666666666667,accept,75.3940360213708,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
1329,0,66.10210062476128,0.43541666666666673,accept,66.10210062476128,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R2.txt,2
1330,1,109.42271457954855,0.5416666666666666,accept,109.42271457954855,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R1.txt,1
1331,0,94.37746635352224,0.5729166666666666,accept,94.37746635352224,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R1.txt,1
1332,2,125.0,0.5645833333333333,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R2.txt,2
1333,1,188.360761352802,0.7604166666666666,accept,188.360761352802,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R2.txt,2
1334,1,250.0,0.7479166666666667,accept,250.0,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R2.txt,2
1335,2,65.84103877615112,0.5520833333333334,accept,65.84103877615112,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R1.txt,1
1336,2,39.78973212347948,0.6791666666666667,accept,39.78973212347948,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R2.txt,2
1337,3,238.91394497114052,0.3812499999999999,accept,238.91394497114052,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R1.txt,1
1338,3,222.20023324868993,0.5041666666666667,accept,222.20023324868993,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R1.txt,1
1339,3,153.73412571506998,0.24791666666666667,accept,153.73412571506998,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R1.txt,1
1340,3,180.4996997826001,0.21875,accept,180.4996997826001,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R2.txt,2
1341,1,167.0526503150414,0.6916666666666668,accept,167.0526503150414,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R2.txt,2
1342,2,12.5,0.7416666666666667,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R1.txt,1
1343,3,215.9308931207729,0.3395833333333333,accept,215.9308931207729,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
1344,3,174.97007321615567,0.25833333333333336,accept,174.97007321615567,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R1.txt,1
1345,2,98.78446241405018,0.5791666666666666,accept,98.78446241405018,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R1.txt,1
1346,0,100.17660885536993,0.6291666666666668,accept,100.17660885536993,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R2.txt,2
1347,0,12.5,0.425,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R2.txt,2
1348,2,78.65788478653933,0.6916666666666668,accept,78.65788478653933,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R1.txt,1
1349,2,17.210374841284548,0.7416666666666666,accept,17.210374841284548,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R2.txt,2
1350,2,34.15790976845447,0.6916666666666668,accept,34.15790976845447,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
1351,0,63.267780594230224,0.6104166666666667,accept,63.267780594230224,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R2.txt,2
1352,2,32.60280105286235,0.7354166666666666,accept,32.60280105286235,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
1353,1,223.9956135106516,0.6437499999999999,accept,223.9956135106516,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
1354,3,45.79973271271252,0.2020833333333333,accept,45.79973271271252,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R1.txt,1
1355,1,195.6426302128108,0.6854166666666667,accept,195.6426302128108,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
1356,2,72.92622344515252,0.6875,accept,72.92622344515252,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
1357,1,25.0,0.5812499999999999,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
1358,2,48.59019167797514,0.6895833333333333,accept,48.59019167797514,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
1359,3,126.90717680157368,0.20833333333333334,accept,126.90717680157368,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R1.txt,1
